Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
positive regulation of response to DNA damage stimulus (GO:2001022),3/55,0.286730892,0.546024743,0,0,1.6444868,2.054311268,DDX5;RPS3;UBE2N
organonitrogen compound biosynthetic process (GO:1901566),7/158,0.290603681,0.546024743,0,0,1.322433775,1.634256864,GOLPH3;VAPA;GSTO1;GSTP1;CSNK2B;ESD;AKR1A1
peptidyl-lysine modification (GO:0018205),5/106,0.291729258,0.546024743,0,0,1.411699033,1.739113129,SUMO1;SUMO3;SUMO2;NDUFAB1;PARK7
receptor recycling (GO:0001881),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,RAB11B
apical protein localization (GO:0045176),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,ACTB
regulation of attachment of spindle microtubules to kinetochore (GO:0051988),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,CDC42
regulation of endoplasmic reticulum unfolded protein response (GO:1900101),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,HSPA5
cellular response to acidic pH (GO:0071468),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,RAB11B
cellular response to dopamine (GO:1903351),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,ATF4
cellular response to oxygen levels (GO:0071453),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,NDUFS2
cellular response to prostaglandin stimulus (GO:0071379),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,GNB1
regulation of hydrogen peroxide-induced cell death (GO:1903205),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,PARK7
chylomicron assembly (GO:0034378),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,P4HB
defense response to tumor cell (GO:0002357),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,PRDX2
dicarboxylic acid biosynthetic process (GO:0043650),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,GLUD1
regulation of neutrophil migration (GO:1902622),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,RAC1
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,RPS27L
regulation of organ growth (GO:0046620),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,SOD1
regulation of peptidyl-lysine acetylation (GO:2000756),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,PARK7
dosage compensation (GO:0007549),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,HNRNPU
regulation of phospholipid metabolic process (GO:1903725),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,PHB2
regulation of protein localization to centrosome (GO:1904779),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,GSK3B
endothelium development (GO:0003158),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,EDF1
regulation of receptor binding (GO:1900120),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,ATP2A2
ESCRT complex disassembly (GO:1904896),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,CHMP2A
ESCRT III complex disassembly (GO:1904903),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,CHMP2A
response to dopamine (GO:1903350),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,ATF4
retinoic acid receptor signaling pathway (GO:0048384),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,ACTN4
inner ear receptor cell stereocilium organization (GO:0060122),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,SOD1
rRNA 3'-end processing (GO:0031125),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,RPS21
rRNA pseudouridine synthesis (GO:0031118),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,NOP10
sarcoplasmic reticulum calcium ion transport (GO:0070296),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,ATP2A2
sequestering of actin monomers (GO:0042989),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,TWF1
ionotropic glutamate receptor signaling pathway (GO:0035235),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,APP
sulfur amino acid catabolic process (GO:0000098),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,TXN2
membrane lipid catabolic process (GO:0046466),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,PDXDC1
Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation (GO:1904953),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,CTNNB1
muscle cell migration (GO:0014812),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,AAMP
myelin maintenance (GO:0043217),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,SOD1
negative regulation of delayed rectifier potassium channel activity (GO:1902260),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,SUMO1
negative regulation of inclusion body assembly (GO:0090084),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,DNAJB6
negative regulation of receptor binding (GO:1900121),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,ATP2A2
negative regulation of sodium ion transmembrane transporter activity (GO:2000650),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,NEDD4
negative regulation of transcription by competitive promoter binding (GO:0010944),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,PHB
negative regulation of transforming growth factor beta production (GO:0071635),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,HSP90AB1
neuron projection fasciculation (GO:0106030),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,RTN4
neuron projection maintenance (GO:1990535),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,APP
neuron remodeling (GO:0016322),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,APP
nuclear pore complex assembly (GO:0051292),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,RTN4
nucleoside metabolic process (GO:0009116),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,ERH
peptidyl-amino acid modification (GO:0018193),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,METAP2
positive regulation by symbiont of entry into host (GO:0075294),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,P4HB
positive regulation of dendritic spine morphogenesis (GO:0061003),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,CAPRIN1
positive regulation of lipase activity (GO:0060193),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,RHOA
positive regulation of T cell apoptotic process (GO:0070234),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,PRELID1
positive regulation of tissue remodeling (GO:0034105),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,TMBIM1
positive regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901838),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,NCL
positive regulation of viral entry into host cell (GO:0046598),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,P4HB
primary miRNA processing (GO:0031053),10-Jan,0.292116162,0.546024743,0,0,3.164863979,3.894693453,HNRNPA2B1
regulation of nucleic acid-templated transcription (GO:1903506),17/430,0.294144769,0.547439019,0,0,1.175672809,1.438651088,MAGED1;CNBP;HP1BP3;EDF1;PHB;ACTN4;YBX1;RPL6;UBE2L3;MLF2;DRAP1;PPP2CA;HINT1;PPP2R1A;CALR;PFDN5;ATF4
autophagosome organization (GO:1905037),3/56,0.296058538,0.547439019,0,0,1.613375014,1.963796969,MAP1LC3B;ATP2A2;GABARAP
Rho protein signal transduction (GO:0007266),3/56,0.296058538,0.547439019,0,0,1.613375014,1.963796969,CDC42;CFL1;RHOA
negative regulation of metabolic process (GO:0009892),3/56,0.296058538,0.547439019,0,0,1.613375014,1.963796969,RHEB;GSTP1;ATF4
7-methylguanosine mRNA capping (GO:0006370),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,POLR2F;POLR2L
7-methylguanosine RNA capping (GO:0009452),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,POLR2F;POLR2L
activation of phospholipase C activity (GO:0007202),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,PHB;PHB2
regulation of cellular biosynthetic process (GO:0031326),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,EIF6;RAC1
cardiac muscle tissue morphogenesis (GO:0055008),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,FKBP1A;TPM1
regulation of dendritic spine morphogenesis (GO:0061001),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,CAPRIN1;CFL1
cellular response to glucose stimulus (GO:0071333),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,TRA2B;RAB11B
gene silencing by miRNA (GO:0035195),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,EIF6;RAN
response to amino acid (GO:0043200),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,LAMTOR2;TMBIM6
transcription initiation from RNA polymerase I promoter (GO:0006361),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,POLR2F;POLR2L
negative regulation of DNA biosynthetic process (GO:2000279),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,HNRNPU;HNRNPC
negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,PHB;CALR
positive regulation of interleukin-10 production (GO:0032733),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,HMGB1;HSPD1
positive regulation of lamellipodium organization (GO:1902745),2/32,0.296521024,0.547439019,0,0,1.899655342,2.30929162,CDC42;RAC1
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),16/404,0.299339514,0.552265046,0,0,1.177590148,1.420381977,GSK3B;HSP90AA1;ARPC1A;ACTB;RHOA;ACTG1;CDC42;RAB14;AP2S1;POLR2F;RAC1;AAMP;ATP6V0C;AP2M1;POLR2L;ATP6V1F
regulation of G protein-coupled receptor signaling pathway (GO:0008277),4/82,0.303504973,0.558137472,0,0,1.461956315,1.743174258,YWHAB;PHB;CALM1;METAP2
cellular response to oxygen-containing compound (GO:1901701),13/323,0.304627056,0.558137472,0,0,1.197050276,1.42289418,NDUFA13;VCP;GSTP1;TPM1;HMGB1;ACTB;RHOA;HSP90B1;PRDX5;GNB1;RPS3;LAMTOR2;ROMO1
DNA replication (GO:0006260),5/108,0.305006195,0.558137472,0,0,1.384143355,1.643563919,TBRG1;SET;CDK2AP1;TOP1;PTMS
cellular response to peptide (GO:1901653),3/57,0.305403784,0.558137472,0,0,1.583415516,1.878121597,APP;GSK3B;RPL23
protein K48-linked ubiquitination (GO:0070936),3/57,0.305403784,0.558137472,0,0,1.583415516,1.878121597,UBE2D3;UBE2K;RBX1
positive regulation of protein kinase B signaling (GO:0051897),7/161,0.306781276,0.558137472,0,0,1.296469156,1.531934195,ITGB1;HSP90AA1;HSP90AB1;PARK7;PHB;RAC1;RTN4
negative regulation of cell population proliferation (GO:0008285),15/379,0.308213377,0.558137472,0,0,1.176498577,1.384695238,APP;NPM1;CTBP1;MAGED1;GSTP1;PHB;SOD2;TOB1;NME1;TBRG1;FTH1;CSNK2B;LMNA;CTNNB1;S100A11
apoptotic cell clearance (GO:0043277),2/33,0.309173938,0.558137472,0,0,1.838280841,2.157868273,HMGB1;RAC1
apoptotic mitochondrial changes (GO:0008637),2/33,0.309173938,0.558137472,0,0,1.838280841,2.157868273,SOD2;HSPD1
signal transduction by p53 class mediator (GO:0072331),2/33,0.309173938,0.558137472,0,0,1.838280841,2.157868273,DDX5;HINT1
negative regulation of smooth muscle cell proliferation (GO:0048662),2/33,0.309173938,0.558137472,0,0,1.838280841,2.157868273,TPM1;SOD2
positive regulation of histone modification (GO:0031058),2/33,0.309173938,0.558137472,0,0,1.838280841,2.157868273,CTBP1;UBE2N
long-chain fatty acid metabolic process (GO:0001676),4/83,0.311202821,0.558137472,0,0,1.443375527,1.684867297,ACADL;SCP2;GPX4;GSTP1
autophagosome assembly (GO:0000045),3/58,0.314760566,0.558137472,0,0,1.554545455,1.796965994,MAP1LC3B;ATP2A2;GABARAP
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),3/58,0.314760566,0.558137472,0,0,1.554545455,1.796965994,GSTP1;TAX1BP1;UBE2K
negative regulation of neuron projection development (GO:0010977),3/58,0.314760566,0.558137472,0,0,1.554545455,1.796965994,FKBP4;RHOA;RTN4
nucleosome assembly (GO:0006334),3/58,0.314760566,0.558137472,0,0,1.554545455,1.796965994,NPM1;SMARCA5;ANP32B
positive regulation of mitochondrion organization (GO:0010822),3/58,0.314760566,0.558137472,0,0,1.554545455,1.796965994,GSK3B;FAM162A;PARK7
purine nucleoside bisphosphate biosynthetic process (GO:0034033),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,ACAT1
regulation of amyloid precursor protein biosynthetic process (GO:0042984),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,ITM2B
regulation of biosynthetic process (GO:0009889),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,GSTP1
regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,PARK7
cellular glucan metabolic process (GO:0006073),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,GSK3B
regulation of endocytic recycling (GO:2001135),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,RAB11B
regulation of ERAD pathway (GO:1904292),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,UBXN1
regulation of inclusion body assembly (GO:0090083),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,DNAJB6
coenzyme A biosynthetic process (GO:0015937),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,ACAT1
regulation of long-term neuronal synaptic plasticity (GO:0048169),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,APP
copper ion transport (GO:0006825),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,ATOX1
cyclooxygenase pathway (GO:0019371),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,PTGES3
regulation of microtubule-based movement (GO:0060632),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,LAMP1
regulation of monocyte chemotactic protein-1 production (GO:0071637),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,GSTP1
"DNA damage response, signal transduction resulting in transcription (GO:0042772)",11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,RPS27L
ER-associated misfolded protein catabolic process (GO:0071712),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,VCP
regulation of stress-activated protein kinase signaling cascade (GO:0070302),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,GSTP1
regulation of synapse maturation (GO:0090128),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,YWHAZ
regulation of T cell apoptotic process (GO:0070232),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,PRELID1
regulation of T cell mediated immunity (GO:0002709),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,HMGB1
glutamine family amino acid biosynthetic process (GO:0009084),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,GLUD1
glutathione biosynthetic process (GO:0006750),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,GCLM
glycerol metabolic process (GO:0006071),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,TPI1
Golgi inheritance (GO:0048313),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,YWHAZ
Golgi to lysosome transport (GO:0090160),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,LAMP1
hepatocyte growth factor receptor signaling pathway (GO:0048012),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,RAC1
response to prostaglandin E (GO:0034695),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,GNB1
rhodopsin mediated signaling pathway (GO:0016056),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,GNB1
ribonucleoside bisphosphate biosynthetic process (GO:0034030),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,ACAT1
interleukin-35-mediated signaling pathway (GO:0070757),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,CANX
signal peptide processing (GO:0006465),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,SPCS1
isotype switching (GO:0045190),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,HSPD1
ketone body metabolic process (GO:1902224),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,ACAT1
synaptic vesicle transport (GO:0048489),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,KIF5B
midbrain dopaminergic neuron differentiation (GO:1904948),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,CTNNB1
miRNA mediated inhibition of translation (GO:0035278),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,EIF6
UDP-N-acetylglucosamine biosynthetic process (GO:0006048),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,UAP1
V(D)J recombination (GO:0033151),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,HMGB1
negative regulation of centrosome duplication (GO:0010826),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,NPM1
negative regulation of protein localization to cell surface (GO:2000009),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,COMMD1
negative regulation of protein maturation (GO:1903318),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,TMEM59
"negative regulation of translation, ncRNA-mediated (GO:0040033)",11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,EIF6
negative regulation of voltage-gated potassium channel activity (GO:1903817),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,SUMO1
peptidyl-proline hydroxylation (GO:0019511),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,P4HB
positive regulation of myelination (GO:0031643),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,RNF10
positive regulation of neuroblast proliferation (GO:0002052),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,CTNNB1
positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,DDX5
positive regulation of transforming growth factor beta production (GO:0071636),11-Jan,0.316160804,0.558137472,0,0,2.848230088,3.279749255,ATP6AP2
regulation of activated T cell proliferation (GO:0046006),2/34,0.32177984,0.564735118,0,0,1.780742245,2.019161719,RPS3;HMGB1
epithelial tube morphogenesis (GO:0060562),2/34,0.32177984,0.564735118,0,0,1.780742245,2.019161719,CSNK2B;CTNNB1
regulation of transmembrane transport (GO:0034762),2/34,0.32177984,0.564735118,0,0,1.780742245,2.019161719,NEDD4;ACTB
response to steroid hormone (GO:0048545),2/34,0.32177984,0.564735118,0,0,1.780742245,2.019161719,ATP1A1;UBE2L3
striated muscle tissue development (GO:0014706),2/34,0.32177984,0.564735118,0,0,1.780742245,2.019161719,MYL6;NDUFV2
termination of RNA polymerase II transcription (GO:0006369),2/34,0.32177984,0.564735118,0,0,1.780742245,2.019161719,SNRPF;SNRPB
transcription by RNA polymerase I (GO:0006360),2/34,0.32177984,0.564735118,0,0,1.780742245,2.019161719,POLR2F;POLR2L
ventricular cardiac muscle tissue morphogenesis (GO:0055010),2/34,0.32177984,0.564735118,0,0,1.780742245,2.019161719,FKBP1A;TPM1
