Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,IL1B
cellular response to interleukin-6 (GO:0071354),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,PHB
regulation of immunoglobulin production (GO:0002637),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,PHB
cristae formation (GO:0042407),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,DNAJC11
regulation of phosphatase activity (GO:0010921),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,TIPRL
regulation of plasma membrane bounded cell projection organization (GO:0120035),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,NCS1
histone mRNA metabolic process (GO:0008334),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,ERI1
internal peptidyl-lysine acetylation (GO:0018393),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,RUVBL2
positive regulation of nitric oxide metabolic process (GO:1904407),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,IL1B
L-amino acid transport (GO:0015807),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,SFXN1
positive regulation of protein import into nucleus (GO:0042307),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,FLNA
protein depolymerization (GO:0051261),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,MICAL2
protein localization to lysosome (GO:0061462),28-Jan,0.291024139,0.460661775,0,0,3.007011126,3.711701372,M6PR
negative regulation of binding (GO:0051100),2/88,0.291504245,0.460941087,0,0,1.890255622,2.33011945,HMGA2;GTF2F1
positive regulation of inflammatory response (GO:0050729),2/89,0.296016829,0.467415255,0,0,1.868433552,2.274516978,IL1B;S100A8
regulation of cell differentiation (GO:0045595),3/156,0.296860757,0.467415255,0,0,1.594906842,1.93700173,CSF1;SMYD5;NSUN2
regulation of actin polymerization or depolymerization (GO:0008064),29-Jan,0.299685757,0.467415255,0,0,2.899470899,3.49392283,HAX1
regulation of DNA biosynthetic process (GO:2000278),29-Jan,0.299685757,0.467415255,0,0,2.899470899,3.49392283,PINX1
regulation of double-strand break repair via nonhomologous end joining (GO:2001032),29-Jan,0.299685757,0.467415255,0,0,2.899470899,3.49392283,HMGA2
regulation of fatty acid biosynthetic process (GO:0042304),29-Jan,0.299685757,0.467415255,0,0,2.899470899,3.49392283,LPGAT1
negative regulation of transferase activity (GO:0051348),29-Jan,0.299685757,0.467415255,0,0,2.899470899,3.49392283,PINX1
regulation of response to biotic stimulus (GO:0002831),29-Jan,0.299685757,0.467415255,0,0,2.899470899,3.49392283,TRAF3
establishment of mitotic spindle localization (GO:0040001),29-Jan,0.299685757,0.467415255,0,0,2.899470899,3.49392283,NSFL1C
glial cell differentiation (GO:0010001),29-Jan,0.299685757,0.467415255,0,0,2.899470899,3.49392283,EIF2B5
glycolytic process (GO:0006096),29-Jan,0.299685757,0.467415255,0,0,2.899470899,3.49392283,HK2
positive regulation of leukocyte migration (GO:0002687),29-Jan,0.299685757,0.467415255,0,0,2.899470899,3.49392283,CSF1
mismatch repair (GO:0006298),29-Jan,0.299685757,0.467415255,0,0,2.899470899,3.49392283,POLD2
negative regulation of translation (GO:0017148),2/90,0.300525223,0.467415255,0,0,1.847107438,2.220636138,METTL16;PUS7
mitochondrial respiratory chain complex assembly (GO:0033108),2/90,0.300525223,0.467415255,0,0,1.847107438,2.220636138,CHCHD4;NDUFAF4
protein complex oligomerization (GO:0051259),2/90,0.300525223,0.467415255,0,0,1.847107438,2.220636138,EHD1;ZNHIT6
cellular response to growth factor stimulus (GO:0071363),3/158,0.303518051,0.470623496,0,0,1.574166778,1.876901391,EHD1;PTPN12;CD44
cellular response to starvation (GO:0009267),3/158,0.303518051,0.470623496,0,0,1.574166778,1.876901391,MYBBP1A;ITFG2;RRP8
organonitrogen compound biosynthetic process (GO:1901566),3/158,0.303518051,0.470623496,0,0,1.574166778,1.876901391,SLC25A15;PRKD3;GSTO1
toll-like receptor signaling pathway (GO:0002224),2/91,0.305028859,0.470735746,0,0,1.826260563,2.168408444,TRAF3;S100A8
positive regulation of supramolecular fiber organization (GO:1902905),2/91,0.305028859,0.470735746,0,0,1.826260563,2.168408444,PAK1;MET
protein autophosphorylation (GO:0046777),3/159,0.306849426,0.470735746,0,0,1.56399617,1.847702134,PAK1;PEAK1;CAMKK2
cardiac muscle cell action potential (GO:0086001),30-Jan,0.308241984,0.470735746,0,0,2.79934724,3.294468185,SCN5A
chondroitin sulfate metabolic process (GO:0030204),30-Jan,0.308241984,0.470735746,0,0,2.79934724,3.294468185,CHPF
peptidyl-lysine trimethylation (GO:0018023),30-Jan,0.308241984,0.470735746,0,0,2.79934724,3.294468185,SMYD5
establishment of spindle orientation (GO:0051294),30-Jan,0.308241984,0.470735746,0,0,2.79934724,3.294468185,NSFL1C
positive regulation of endopeptidase activity (GO:0010950),30-Jan,0.308241984,0.470735746,0,0,2.79934724,3.294468185,PSME3
heterotypic cell-cell adhesion (GO:0034113),30-Jan,0.308241984,0.470735746,0,0,2.79934724,3.294468185,ITGA7
ion homeostasis (GO:0050801),30-Jan,0.308241984,0.470735746,0,0,2.79934724,3.294468185,RANGRF
snRNA 3'-end processing (GO:0034472),30-Jan,0.308241984,0.470735746,0,0,2.79934724,3.294468185,EXOSC9
positive regulation of protein import (GO:1904591),30-Jan,0.308241984,0.470735746,0,0,2.79934724,3.294468185,FLNA
positive regulation of small GTPase mediated signal transduction (GO:0051057),30-Jan,0.308241984,0.470735746,0,0,2.79934724,3.294468185,LRRC59
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),30-Jan,0.308241984,0.470735746,0,0,2.79934724,3.294468185,TRAF3
ncRNA catabolic process (GO:0034661),30-Jan,0.308241984,0.470735746,0,0,2.79934724,3.294468185,EXOSC9
regulation of peptidyl-tyrosine phosphorylation (GO:0050730),2/92,0.309527185,0.472223384,0,0,1.805876951,2.117768797,HAX1;CD44
positive regulation of protein kinase B signaling (GO:0051897),3/161,0.313516282,0.476926229,0,0,1.544041179,1.790939513,HAX1;PHB;MET
regulation of epithelial cell proliferation (GO:0050678),2/93,0.31401966,0.476926229,0,0,1.785941331,2.068655278,NME2;SCN5A
'de novo' posttranslational protein folding (GO:0051084),31-Jan,0.316694096,0.476926229,0,0,2.705898491,3.111293406,CHCHD4
protein palmitoylation (GO:0018345),31-Jan,0.316694096,0.476926229,0,0,2.705898491,3.111293406,ZDHHC5
negative regulation of DNA binding (GO:0043392),31-Jan,0.316694096,0.476926229,0,0,2.705898491,3.111293406,HMGA2
regulation of cellular component size (GO:0032535),31-Jan,0.316694096,0.476926229,0,0,2.705898491,3.111293406,MTPN
cardiac muscle cell action potential involved in contraction (GO:0086002),31-Jan,0.316694096,0.476926229,0,0,2.705898491,3.111293406,SCN5A
negative regulation of response to DNA damage stimulus (GO:2001021),31-Jan,0.316694096,0.476926229,0,0,2.705898491,3.111293406,CD44
regulation of macrophage derived foam cell differentiation (GO:0010743),31-Jan,0.316694096,0.476926229,0,0,2.705898491,3.111293406,CSF1
renal water homeostasis (GO:0003091),31-Jan,0.316694096,0.476926229,0,0,2.705898491,3.111293406,PRKAR2A
positive regulation of leukocyte cell-cell adhesion (GO:1903039),31-Jan,0.316694096,0.476926229,0,0,2.705898491,3.111293406,CD44
triglyceride homeostasis (GO:0070328),31-Jan,0.316694096,0.476926229,0,0,2.705898491,3.111293406,ANGPTL4
MyD88-independent toll-like receptor signaling pathway (GO:0002756),31-Jan,0.316694096,0.476926229,0,0,2.705898491,3.111293406,TRAF3
negative regulation of cellular protein metabolic process (GO:0032269),2/94,0.31850576,0.478231201,0,0,1.766439095,2.021008967,DNAJC1;PUS7
negative regulation of MAPK cascade (GO:0043409),2/94,0.31850576,0.478231201,0,0,1.766439095,2.021008967,IL1B;PHB
regulation of kinase activity (GO:0043549),2/94,0.31850576,0.478231201,0,0,1.766439095,2.021008967,MET;CAMKK2
mRNA metabolic process (GO:0016071),2/95,0.322984974,0.480912101,0,0,1.747356261,1.974773766,PRPF3;METTL16
activation of phospholipase C activity (GO:0007202),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,PHB
negative regulation of DNA biosynthetic process (GO:2000279),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,PINX1
aortic valve morphogenesis (GO:0003180),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,NFATC1
negative regulation of double-strand break repair (GO:2000780),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,HMGA2
negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,PHB
regulation of cell morphogenesis (GO:0022604),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,CD44
regulation of intracellular estrogen receptor signaling pathway (GO:0033146),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,PAK1
chondrocyte differentiation (GO:0002062),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,HMGA2
DNA damage checkpoint signaling (GO:0000077),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,TIPRL
ERBB2 signaling pathway (GO:0038128),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,PTPN12
gene silencing by miRNA (GO:0035195),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,XPO5
membrane depolarization (GO:0051899),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,SCN5A
mitochondrial membrane organization (GO:0007006),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,DNAJC11
protein K63-linked deubiquitination (GO:0070536),1/32,0.325043356,0.480912101,0,0,2.618478694,2.942637718,PSMD14
regulation of MAPK cascade (GO:0043408),3/166,0.330195133,0.488058629,0,0,1.496296108,1.658003052,PAK1;DHX33;IL1B
double-strand break repair via homologous recombination (GO:0000724),2/97,0.331920759,0.488354975,0,0,1.710395824,1.886325456,PSMD14;LIG3
glycosaminoglycan biosynthetic process (GO:0006024),2/97,0.331920759,0.488354975,0,0,1.710395824,1.886325456,CHPF;IL1B
apoptotic mitochondrial changes (GO:0008637),1/33,0.33329101,0.488354975,0,0,2.536522634,2.786977016,HK2
regulation of interleukin-17 production (GO:0032660),1/33,0.33329101,0.488354975,0,0,2.536522634,2.786977016,PHB
regulation of protein localization to cell surface (GO:2000008),1/33,0.33329101,0.488354975,0,0,2.536522634,2.786977016,RANGRF
exonucleolytic catabolism of deadenylated mRNA (GO:0043928),1/33,0.33329101,0.488354975,0,0,2.536522634,2.786977016,EXOSC9
RNA stabilization (GO:0043489),1/33,0.33329101,0.488354975,0,0,2.536522634,2.786977016,NSUN2
positive regulation of organelle organization (GO:0010638),1/33,0.33329101,0.488354975,0,0,2.536522634,2.786977016,SURF4
mitotic G2 DNA damage checkpoint signaling (GO:0007095),1/33,0.33329101,0.488354975,0,0,2.536522634,2.786977016,HMGA2
protein polyubiquitination (GO:0000209),5/314,0.337654559,0.494092778,0,0,1.316637554,1.429515422,PSMD14;TRAF3;PSME3;PSMD3;FBXO17
response to UV (GO:0009411),2/99,0.340823185,0.494092778,0,0,1.67495953,1.802912125,RUVBL2;NOC2L
positive regulation of stress-activated MAPK cascade (GO:0032874),2/99,0.340823185,0.494092778,0,0,1.67495953,1.802912125,TRAF3;IL1B
regulation of amyloid-beta formation (GO:1902003),1/34,0.34143829,0.494092778,0,0,2.459533608,2.642986087,GSAP
cardiac muscle contraction (GO:0060048),1/34,0.34143829,0.494092778,0,0,2.459533608,2.642986087,SCN5A
cellular response to vascular endothelial growth factor stimulus (GO:0035924),1/34,0.34143829,0.494092778,0,0,2.459533608,2.642986087,NUS1
regulation of keratinocyte differentiation (GO:0045616),1/34,0.34143829,0.494092778,0,0,2.459533608,2.642986087,NME2
positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742),1/34,0.34143829,0.494092778,0,0,2.459533608,2.642986087,PLAUR
histone lysine methylation (GO:0034968),1/34,0.34143829,0.494092778,0,0,2.459533608,2.642986087,SMYD2
positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895),1/34,0.34143829,0.494092778,0,0,2.459533608,2.642986087,FOSL1
positive regulation of release of sequestered calcium ion into cytosol (GO:0051281),1/34,0.34143829,0.494092778,0,0,2.459533608,2.642986087,GSTO1
tRNA methylation (GO:0030488),1/34,0.34143829,0.494092778,0,0,2.459533608,2.642986087,NSUN2
protein localization to chromosome (GO:0034502),1/34,0.34143829,0.494092778,0,0,2.459533608,2.642986087,PINX1
negative regulation of neurogenesis (GO:0050768),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,IL1B
negative regulation of Ras protein signal transduction (GO:0046580),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,MET
cellular response to hydrogen peroxide (GO:0070301),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,SIGMAR1
cellular response to virus (GO:0098586),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,RRP1B
regulation of JUN kinase activity (GO:0043506),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,PAK1
"nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)",1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,EXOSC9
oxoacid metabolic process (GO:0043436),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,PPA1
peptidyl-tyrosine dephosphorylation (GO:0035335),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,PTPN12
regulation of protein polymerization (GO:0032271),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,HAX1
regulation of TORC1 signaling (GO:1903432),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,ITFG2
response to estrogen (GO:0043627),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,PELP1
positive regulation of immunoglobulin production (GO:0002639),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,PHB
positive regulation of lipid biosynthetic process (GO:0046889),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,LPGAT1
protein localization to cilium (GO:0061512),1/35,0.349486411,0.498897866,0,0,2.387073348,2.509507771,EHD1
positive regulation of protein localization to membrane (GO:1905477),2/101,0.349688623,0.498897866,0,0,1.640955005,1.724171394,ZDHHC5;RANGRF
regulation of protein catabolic process (GO:0042176),2/102,0.35410639,0.501005284,0,0,1.62446281,1.686448859,FLNA;PHB
intrinsic apoptotic signaling pathway (GO:0097193),2/102,0.35410639,0.501005284,0,0,1.62446281,1.686448859,MYBBP1A;RRP8
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),5/321,0.354534449,0.501005284,0,0,1.287008103,1.334562745,NSFL1C;PSMD14;PSME3;PSMD3;FBXO17
negative regulation of cellular protein localization (GO:1903828),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,NSFL1C
aortic valve development (GO:0003176),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,NFATC1
regulation of androgen receptor signaling pathway (GO:0060765),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,PHB
regulation of cardiac muscle contraction (GO:0055117),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,SCN5A
regulation of cell cycle G1/S phase transition (GO:1902806),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,PSME3
regulation of mRNA processing (GO:0050684),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,METTL16
regulation of osteoclast differentiation (GO:0045670),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,CSF1
regulation of protein import into nucleus (GO:0042306),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,FLNA
positive regulation of cytokine-mediated signaling pathway (GO:0001961),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,CSF1
positive regulation of innate immune response (GO:0045089),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,POLR3G
positive regulation of interferon-beta production (GO:0032728),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,POLR3G
positive regulation of mitotic nuclear division (GO:0045840),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,IL1B
membrane assembly (GO:0071709),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,NSFL1C
membrane fusion (GO:0061025),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,NSFL1C
positive regulation of T cell mediated immunity (GO:0002711),1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,IL1B
"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",1/36,0.357436576,0.501005284,0,0,2.318753674,2.385527617,NFATC1
regulation of actin cytoskeleton reorganization (GO:2000249),1/37,0.365289972,0.507328617,0,0,2.254229538,2.270152955,HAX1
"nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)",1/37,0.365289972,0.507328617,0,0,2.254229538,2.270152955,POLD2
regulation of p38MAPK cascade (GO:1900744),1/37,0.365289972,0.507328617,0,0,2.254229538,2.270152955,IL1B
phospholipid biosynthetic process (GO:0008654),1/37,0.365289972,0.507328617,0,0,2.254229538,2.270152955,NUS1
positive regulation of cytokinesis (GO:0032467),1/37,0.365289972,0.507328617,0,0,2.254229538,2.270152955,CSPP1
regulation of transport (GO:0051049),1/37,0.365289972,0.507328617,0,0,2.254229538,2.270152955,GAPVD1
glutamine family amino acid metabolic process (GO:0009064),1/37,0.365289972,0.507328617,0,0,2.254229538,2.270152955,ALDH18A1
lysosome localization (GO:0032418),1/37,0.365289972,0.507328617,0,0,2.254229538,2.270152955,FAM98A
protein insertion into ER membrane (GO:0045048),1/37,0.365289972,0.507328617,0,0,2.254229538,2.270152955,EMC6
ncRNA metabolic process (GO:0034660),1/37,0.365289972,0.507328617,0,0,2.254229538,2.270152955,XPO5
positive regulation of signal transduction (GO:0009967),4/252,0.36961672,0.510168036,0,0,1.311021505,1.304844894,IL1B;ZDHHC5;FLNA;PHB
cellular protein modification process (GO:0006464),14/1025,0.370868254,0.510168036,0,0,1.128585559,1.119453484,NUS1;CSF1;PSMD14;FBXO17;TNC;PTPN12;CAMKK2;PAK1;COPS5;PEAK1;PSME3;PSMD3;TIMP1;P4HB
regulation of cell cycle process (GO:0010564),2/106,0.371668304,0.510168036,0,0,1.561665607,1.545663967,PRMT5;HMGA2
